time,weather_code (wmo code),temperature_2m_mean (°F),cloud_cover_mean (%),wind_speed_10m_mean (mp/h),relative_humidity_2m_mean (%),precipitation_sum (inch),IATA_CODE
2023-04-29,3,60.3,57,6.2,80,0.0,SAN
2023-04-30,3,59.1,92,6.3,80,0.0,SAN
2023-05-01,51,57.9,96,9.7,73,0.075,SAN
2023-05-02,51,58.3,81,6.7,64,0.024,SAN
2023-05-03,3,57.7,58,7.3,69,0.0,SAN
2023-05-04,61,58.6,74,10.8,69,0.13,SAN
2023-05-05,51,58.7,40,6.2,71,0.012,SAN
2023-05-06,3,58.9,34,7.4,74,0.0,SAN
2023-05-07,3,59.2,43,7.7,75,0.0,SAN
2023-05-08,3,60.2,25,6.6,79,0.0,SAN
2023-05-09,53,60.9,64,7.9,72,0.024,SAN
2023-05-10,51,60.6,59,7.7,63,0.012,SAN
2023-05-11,51,60.4,60,7.1,71,0.012,SAN
2023-05-12,51,61.6,71,6.4,75,0.012,SAN
2023-05-13,3,62.1,76,5.8,78,0.0,SAN
2023-05-14,3,61.9,51,6.1,80,0.0,SAN
2023-05-15,3,62.0,70,5.7,79,0.0,SAN
2023-05-16,3,62.5,52,6.8,81,0.0,SAN
2023-05-17,3,62.1,57,6.5,79,0.0,SAN
2023-05-18,3,61.7,52,5.7,80,0.0,SAN
2023-05-19,3,61.7,52,5.5,79,0.0,SAN
2023-05-20,3,63.0,69,5.0,79,0.0,SAN
2023-05-21,3,63.4,69,6.2,79,0.0,SAN
2023-05-22,3,62.6,93,5.3,80,0.0,SAN
2023-05-23,3,61.5,99,6.3,78,0.0,SAN
2023-05-24,3,60.8,84,5.6,74,0.0,SAN
2023-05-25,3,61.2,74,6.7,69,0.0,SAN
2023-05-26,51,61.9,88,6.5,66,0.012,SAN
2023-05-27,51,62.1,77,8.1,75,0.043,SAN
2023-05-28,51,62.1,82,5.8,75,0.004,SAN
2023-05-29,51,61.6,91,5.5,76,0.02,SAN
2023-05-30,51,61.4,99,7.1,71,0.004,SAN
2023-05-31,51,61.5,70,6.0,68,0.008,SAN
2023-06-01,51,61.9,98,5.7,75,0.004,SAN
2023-06-02,51,63.0,68,8.2,74,0.024,SAN
2023-06-03,51,63.0,74,6.6,78,0.016,SAN
2023-06-04,3,63.3,60,6.3,73,0.0,SAN
2023-06-05,51,61.8,89,7.6,70,0.004,SAN
2023-06-06,51,62.3,63,6.8,65,0.004,SAN
2023-06-07,51,62.6,83,5.6,72,0.004,SAN
2023-06-08,3,64.5,73,7.2,70,0.0,SAN
2023-06-09,51,64.6,91,7.8,72,0.008,SAN
2023-06-10,51,63.5,96,6.9,78,0.028,SAN
2023-06-11,53,62.2,99,7.7,80,0.098,SAN
2023-06-12,51,63.0,94,6.5,78,0.004,SAN
2023-06-13,51,63.5,95,8.2,78,0.016,SAN
2023-06-14,51,63.5,77,6.8,78,0.02,SAN
2023-06-15,3,63.8,70,6.2,75,0.0,SAN
2023-06-16,3,65.6,38,6.9,76,0.0,SAN
2023-06-17,3,66.2,35,8.9,79,0.0,SAN
2023-06-18,3,64.6,50,5.9,79,0.0,SAN
2023-06-19,3,64.2,66,5.3,77,0.0,SAN
2023-06-20,2,65.5,22,5.7,74,0.0,SAN
2023-06-21,3,64.7,29,5.7,77,0.0,SAN
2023-06-22,3,62.5,57,6.4,75,0.0,SAN
2023-06-23,3,64.1,28,9.0,66,0.0,SAN
2023-06-24,2,63.1,21,7.5,79,0.0,SAN
2023-06-25,3,64.0,27,7.1,73,0.0,SAN
2023-06-26,3,63.9,21,6.6,77,0.0,SAN
2023-06-27,1,64.4,17,5.4,75,0.0,SAN
2023-06-28,3,63.6,46,5.1,75,0.0,SAN
2023-06-29,3,64.0,27,5.7,72,0.0,SAN
2023-06-30,3,65.7,18,5.4,77,0.0,SAN
2023-07-01,3,66.2,40,5.1,81,0.0,SAN
2023-07-02,3,67.0,38,5.7,80,0.0,SAN
2023-07-03,3,66.4,36,6.5,80,0.0,SAN
2023-07-04,3,65.8,30,7.6,78,0.0,SAN
2023-07-05,3,64.7,28,6.9,75,0.0,SAN
2023-07-06,3,64.2,45,6.6,77,0.0,SAN
2023-07-07,3,63.9,44,5.6,75,0.0,SAN
2023-07-08,3,64.3,33,5.2,78,0.0,SAN
2023-07-09,3,65.2,25,6.1,76,0.0,SAN
2023-07-10,3,65.7,36,5.5,81,0.0,SAN
2023-07-11,3,68.2,21,4.6,78,0.0,SAN
2023-07-12,3,72.4,27,7.1,68,0.0,SAN
2023-07-13,3,71.5,29,7.4,68,0.0,SAN
2023-07-14,2,69.8,7,5.3,74,0.0,SAN
2023-07-15,3,67.3,67,4.9,83,0.0,SAN
2023-07-16,3,68.5,49,4.9,79,0.0,SAN
2023-07-17,3,70.3,38,5.0,77,0.0,SAN
2023-07-18,3,70.9,8,5.8,78,0.0,SAN
2023-07-19,3,71.7,16,7.0,75,0.0,SAN
2023-07-20,3,70.8,28,6.5,78,0.0,SAN
2023-07-21,3,69.1,33,6.2,80,0.0,SAN
2023-07-22,3,68.9,44,5.0,82,0.0,SAN
2023-07-23,3,68.4,69,5.2,84,0.0,SAN
2023-07-24,3,71.4,27,5.5,81,0.0,SAN
2023-07-25,3,71.5,28,5.5,81,0.0,SAN
2023-07-26,3,73.2,12,5.1,78,0.0,SAN
2023-07-27,3,71.1,33,5.3,80,0.0,SAN
2023-07-28,3,69.7,41,5.5,81,0.0,SAN
2023-07-29,3,71.0,52,5.9,79,0.0,SAN
2023-07-30,3,71.1,47,5.9,80,0.0,SAN
2023-07-31,3,72.3,60,5.8,76,0.0,SAN
2023-08-01,3,73.0,24,5.8,76,0.0,SAN
2023-08-02,3,72.1,17,7.3,78,0.0,SAN
2023-08-03,3,69.4,21,6.1,77,0.0,SAN
2023-08-04,3,68.5,32,5.6,76,0.0,SAN
2023-08-05,3,70.0,32,4.7,79,0.0,SAN
2023-08-06,3,69.2,18,4.9,81,0.0,SAN
2023-08-07,3,70.2,13,5.3,75,0.0,SAN
2023-08-08,53,72.6,21,5.6,70,0.024,SAN
2023-08-09,51,71.9,45,5.6,79,0.004,SAN
2023-08-10,3,70.6,95,6.4,79,0.0,SAN
2023-08-11,3,71.3,52,5.9,77,0.0,SAN
2023-08-12,3,71.0,46,6.7,78,0.0,SAN
2023-08-13,3,70.5,46,5.8,77,0.0,SAN
2023-08-14,3,70.8,28,6.6,79,0.0,SAN
2023-08-15,3,72.0,50,7.9,77,0.0,SAN
2023-08-16,3,73.6,13,7.7,74,0.0,SAN
2023-08-17,1,71.4,2,7.3,79,0.0,SAN
2023-08-18,3,69.3,30,6.6,81,0.0,SAN
2023-08-19,3,69.4,95,5.7,78,0.0,SAN
2023-08-20,63,71.9,100,13.1,89,1.528,SAN
2023-08-21,51,67.7,73,6.1,88,0.051,SAN
2023-08-22,3,67.8,38,5.7,91,0.0,SAN
2023-08-23,3,68.5,8,5.7,90,0.0,SAN
2023-08-24,3,68.1,51,6.3,88,0.0,SAN
2023-08-25,3,67.8,32,7.6,85,0.0,SAN
2023-08-26,3,68.8,20,7.6,82,0.0,SAN
2023-08-27,0,71.6,1,7.2,74,0.0,SAN
2023-08-28,1,73.6,5,5.4,73,0.0,SAN
2023-08-29,3,73.3,27,4.6,78,0.0,SAN
2023-08-30,3,70.6,57,4.5,86,0.0,SAN
2023-08-31,3,69.3,65,6.0,87,0.0,SAN
2023-09-01,63,69.6,58,6.9,85,0.256,SAN
2023-09-02,51,71.5,72,5.0,90,0.031,SAN
2023-09-03,51,70.9,92,7.7,83,0.008,SAN
2023-09-04,51,67.8,28,5.7,81,0.004,SAN
2023-09-05,51,67.2,43,5.3,84,0.004,SAN
2023-09-06,3,69.4,47,6.1,78,0.0,SAN
2023-09-07,3,68.5,23,5.9,83,0.0,SAN
2023-09-08,3,73.0,30,6.4,76,0.0,SAN
2023-09-09,3,75.2,37,7.2,69,0.0,SAN
2023-09-10,3,75.2,61,5.9,71,0.0,SAN
2023-09-11,3,74.8,84,5.9,75,0.0,SAN
2023-09-12,51,71.4,43,6.0,79,0.004,SAN
2023-09-13,3,68.1,44,5.3,78,0.0,SAN
2023-09-14,3,67.4,22,6.7,77,0.0,SAN
2023-09-15,3,69.2,82,6.2,75,0.0,SAN
2023-09-16,51,69.4,94,7.0,76,0.016,SAN
2023-09-17,51,68.4,96,7.1,78,0.02,SAN
2023-09-18,51,68.3,60,8.7,79,0.031,SAN
2023-09-19,51,67.1,36,6.2,77,0.012,SAN
2023-09-20,51,67.8,39,6.0,73,0.008,SAN
2023-09-21,3,66.9,60,5.8,74,0.0,SAN
2023-09-22,51,66.2,100,5.8,77,0.02,SAN
2023-09-23,3,68.1,30,7.1,75,0.0,SAN
2023-09-24,3,66.5,33,6.0,81,0.0,SAN
2023-09-25,3,67.8,50,7.0,81,0.0,SAN
2023-09-26,3,67.1,36,5.1,83,0.0,SAN
2023-09-27,3,65.7,61,5.1,84,0.0,SAN
2023-09-28,3,65.1,51,5.8,84,0.0,SAN
2023-09-29,51,65.1,65,7.0,79,0.016,SAN
2023-09-30,53,65.5,69,8.2,77,0.118,SAN
2023-10-01,51,63.9,48,4.6,72,0.043,SAN
2023-10-02,2,63.5,15,7.3,71,0.0,SAN
2023-10-03,0,66.1,0,5.4,76,0.0,SAN
2023-10-04,0,69.2,0,5.2,68,0.0,SAN
2023-10-05,0,71.1,0,5.3,61,0.0,SAN
2023-10-06,0,71.6,0,5.3,58,0.0,SAN
2023-10-07,3,70.5,19,4.5,73,0.0,SAN
2023-10-08,2,71.4,7,6.7,72,0.0,SAN
2023-10-09,3,68.3,33,6.8,83,0.0,SAN
2023-10-10,51,66.6,75,4.5,82,0.012,SAN
2023-10-11,3,66.2,65,6.6,78,0.0,SAN
2023-10-12,3,65.5,30,5.1,79,0.0,SAN
2023-10-13,3,64.9,55,4.4,83,0.0,SAN
2023-10-14,3,67.1,29,6.3,81,0.0,SAN
2023-10-15,0,67.6,0,5.5,68,0.0,SAN
2023-10-16,3,66.9,12,4.5,79,0.0,SAN
2023-10-17,3,66.4,47,4.7,86,0.0,SAN
2023-10-18,3,66.3,39,4.4,85,0.0,SAN
2023-10-19,3,69.9,16,6.1,64,0.0,SAN
2023-10-20,3,70.3,7,7.3,75,0.0,SAN
2023-10-21,0,69.0,0,6.3,78,0.0,SAN
2023-10-22,51,66.3,53,5.4,80,0.004,SAN
2023-10-23,53,64.6,33,6.5,80,0.075,SAN
2023-10-24,3,63.4,21,5.7,81,0.0,SAN
2023-10-25,51,64.1,77,6.6,81,0.016,SAN
2023-10-26,51,64.5,57,5.6,81,0.004,SAN
2023-10-27,2,63.3,15,4.4,79,0.0,SAN
2023-10-28,0,61.2,0,5.3,78,0.0,SAN
2023-10-29,0,64.8,0,6.2,46,0.0,SAN
2023-10-30,0,65.3,0,6.2,19,0.0,SAN
2023-10-31,3,65.5,22,6.3,19,0.0,SAN
2023-11-01,3,66.3,57,6.0,26,0.0,SAN
2023-11-02,0,63.7,0,5.0,35,0.0,SAN
2023-11-03,0,62.9,0,5.7,39,0.0,SAN
2023-11-04,3,63.3,14,6.5,44,0.0,SAN
2023-11-05,0,63.4,1,4.9,62,0.0,SAN
2023-11-06,3,61.6,20,3.9,81,0.0,SAN
2023-11-07,51,63.4,55,5.2,79,0.008,SAN
2023-11-08,2,62.1,4,7.1,73,0.0,SAN
2023-11-09,3,61.6,10,7.5,31,0.0,SAN
2023-11-10,3,60.0,44,6.4,30,0.0,SAN
2023-11-11,0,60.0,0,6.6,27,0.0,SAN
2023-11-12,3,62.9,19,5.8,33,0.0,SAN
2023-11-13,3,60.1,61,4.9,54,0.0,SAN
2023-11-14,3,61.6,29,4.8,46,0.0,SAN
2023-11-15,65,62.0,94,6.3,63,1.362,SAN
2023-11-16,51,63.9,83,4.4,91,0.039,SAN
2023-11-17,63,61.3,39,5.5,90,0.598,SAN
2023-11-18,51,61.7,46,4.2,94,0.004,SAN
2023-11-19,51,60.9,46,5.6,88,0.016,SAN
2023-11-20,0,60.7,3,7.1,61,0.0,SAN
2023-11-21,3,61.1,7,5.2,56,0.0,SAN
2023-11-22,3,61.4,63,7.0,50,0.0,SAN
2023-11-23,3,59.7,77,9.7,66,0.0,SAN
2023-11-24,51,60.3,53,8.6,81,0.102,SAN
2023-11-25,1,56.8,4,6.9,72,0.0,SAN
2023-11-26,3,55.9,96,6.8,42,0.0,SAN
2023-11-27,3,56.9,83,6.2,42,0.0,SAN
2023-11-28,3,58.0,26,5.5,53,0.0,SAN
2023-11-29,53,55.4,50,6.0,73,0.039,SAN
2023-11-30,51,56.9,64,7.0,86,0.079,SAN
2023-12-01,51,56.4,16,6.6,76,0.004,SAN
2023-12-02,2,54.7,14,5.7,71,0.0,SAN
2019-01-01,3,34.0,94,2.3,92,0.0,SEA
2019-01-02,51,37.1,99,5.1,83,0.047,SEA
2019-01-03,63,46.9,100,12.2,88,0.929,SEA
2019-01-04,61,46.6,82,11.8,86,0.22,SEA
2019-01-05,53,44.2,98,5.9,78,0.031,SEA
2019-01-06,73,40.1,96,10.4,90,0.677,SEA
2019-01-07,51,38.0,63,9.6,90,0.012,SEA
2019-01-08,55,38.3,100,8.4,79,0.386,SEA
2019-01-09,61,44.1,97,9.5,78,0.346,SEA
2019-01-10,53,46.9,75,7.2,87,0.102,SEA
2019-01-11,3,46.7,96,6.5,66,0.0,SEA
2019-01-12,3,43.7,54,6.3,68,0.0,SEA
2019-01-13,3,41.5,13,5.8,70,0.0,SEA
2019-01-14,3,40.8,28,6.4,62,0.0,SEA
2019-01-15,3,41.9,78,7.9,54,0.0,SEA
2019-01-16,3,41.9,70,9.1,60,0.0,SEA
2019-01-17,55,46.1,98,11.1,69,0.189,SEA
2019-01-18,61,45.4,95,8.5,87,0.421,SEA
2019-01-19,61,45.1,88,8.9,93,0.236,SEA
2019-01-20,51,41.0,98,6.6,91,0.008,SEA
2019-01-21,51,38.8,80,3.0,94,0.028,SEA
2019-01-22,63,42.2,100,9.1,87,0.744,SEA
2019-01-23,61,45.8,92,8.7,94,0.386,SEA
2019-01-24,51,42.9,95,2.8,96,0.028,SEA
2019-01-25,3,41.6,69,4.3,92,0.0,SEA
2019-01-26,3,39.7,75,6.3,92,0.0,SEA
2019-01-27,3,38.7,73,5.0,94,0.0,SEA
2019-01-28,3,40.1,86,9.4,84,0.0,SEA
2019-01-29,3,40.3,9,6.2,69,0.0,SEA
2019-01-30,3,36.9,48,4.1,81,0.0,SEA
2019-01-31,3,41.2,79,4.2,83,0.0,SEA
2019-02-01,61,44.5,100,5.4,90,0.697,SEA
2019-02-02,53,43.4,96,6.0,94,0.035,SEA
2019-02-03,73,37.3,91,7.1,88,0.161,SEA
2019-02-04,73,28.0,80,14.0,85,0.201,SEA
2019-02-05,3,26.1,44,4.1,82,0.0,SEA
2019-02-06,3,26.9,54,3.3,78,0.0,SEA
2019-02-07,3,28.2,78,4.1,72,0.0,SEA
2019-02-08,75,29.5,97,4.1,86,0.504,SEA
2019-02-09,73,28.8,90,9.5,80,0.217,SEA
2019-02-10,75,26.4,71,9.5,85,0.213,SEA
2019-02-11,75,31.6,91,6.5,90,0.843,SEA
2019-02-12,75,34.8,89,6.7,95,0.937,SEA
2019-02-13,51,33.8,72,4.8,93,0.028,SEA
2019-02-14,73,35.9,84,6.8,81,0.244,SEA
2019-02-15,53,35.3,91,4.5,92,0.083,SEA
2019-02-16,53,35.4,98,4.0,95,0.276,SEA
2019-02-17,51,34.3,76,3.2,92,0.02,SEA
2019-02-18,3,33.1,78,3.6,93,0.0,SEA
2019-02-19,53,37.0,88,7.7,95,0.114,SEA
2019-02-20,71,37.1,61,4.8,92,0.146,SEA
2019-02-21,3,36.1,44,4.3,81,0.0,SEA
2019-02-22,73,35.8,92,10.1,82,0.106,SEA
2019-02-23,73,37.0,78,6.9,91,0.299,SEA
2019-02-24,71,36.2,74,5.1,81,0.118,SEA
2019-02-25,71,34.9,56,8.2,67,0.008,SEA
2019-02-26,71,32.5,29,9.5,63,0.004,SEA
2019-02-27,51,34.4,86,6.9,59,0.008,SEA
2019-02-28,3,34.7,59,3.1,80,0.0,SEA
2019-03-01,3,37.1,39,4.5,82,0.0,SEA
2019-03-02,1,37.4,9,7.6,69,0.0,SEA
2019-03-03,0,33.8,0,10.0,43,0.0,SEA
2019-03-04,2,33.0,8,8.8,42,0.0,SEA
2019-03-05,3,35.1,20,7.1,58,0.0,SEA
2019-03-06,73,33.9,94,6.0,85,0.185,SEA
2019-03-07,75,36.0,60,8.4,91,0.213,SEA
2019-03-08,73,33.5,84,2.5,94,0.114,SEA
2019-03-09,3,34.9,59,4.6,84,0.0,SEA
2019-03-10,3,36.2,24,3.8,77,0.0,SEA
2019-03-11,61,38.5,93,7.0,71,0.22,SEA
2019-03-12,73,37.8,78,4.4,93,0.65,SEA
2019-03-13,51,40.2,61,4.4,84,0.004,SEA
2019-03-14,3,42.8,99,3.5,78,0.0,SEA
2019-03-15,3,45.5,91,4.0,78,0.0,SEA
2019-03-16,3,44.7,98,3.6,80,0.0,SEA
2019-03-17,1,45.4,4,7.5,85,0.0,SEA
2019-03-18,0,53.9,0,11.5,51,0.0,SEA
2019-03-19,0,56.5,0,9.3,44,0.0,SEA
2019-03-20,2,56.5,14,8.6,49,0.0,SEA
2019-03-21,3,49.6,47,7.7,74,0.0,SEA
2019-03-22,53,49.9,60,6.8,81,0.047,SEA
2019-03-23,51,48.2,91,3.8,81,0.008,SEA
2019-03-24,3,46.0,78,2.9,84,0.0,SEA
2019-03-25,61,44.9,90,6.4,85,0.248,SEA
2019-03-26,51,46.0,60,5.9,78,0.071,SEA
2019-03-27,51,46.5,79,9.6,72,0.008,SEA
2019-03-28,51,47.6,66,4.4,79,0.012,SEA
2019-03-29,3,47.6,66,3.8,81,0.0,SEA
2019-03-30,3,48.5,21,4.3,82,0.0,SEA
2019-03-31,3,50.1,36,5.0,78,0.0,SEA
2019-04-01,3,50.8,96,7.3,73,0.0,SEA
2019-04-02,51,53.2,100,5.3,63,0.008,SEA
2019-04-03,61,50.9,92,10.3,81,0.217,SEA
2019-04-04,51,50.2,84,3.8,72,0.024,SEA
2019-04-05,61,48.6,84,7.4,89,0.413,SEA
2019-04-06,61,46.4,85,9.2,80,0.386,SEA
2019-04-07,61,47.4,99,4.4,83,0.28,SEA
2019-04-08,63,48.8,84,4.5,90,0.449,SEA
2019-04-09,55,49.4,73,6.5,82,0.252,SEA
2019-04-10,53,46.4,100,10.6,89,0.201,SEA
2019-04-11,53,47.1,94,7.5,95,0.343,SEA
2019-04-12,61,48.5,87,4.6,88,0.299,SEA
2019-04-13,61,45.3,85,12.7,89,0.276,SEA
2019-04-14,51,43.4,86,11.9,82,0.031,SEA
2019-04-15,3,45.2,68,5.1,78,0.0,SEA
2019-04-16,61,48.3,95,6.0,85,0.197,SEA
2019-04-17,51,51.0,88,7.9,87,0.031,SEA
2019-04-18,61,53.9,95,5.8,85,0.343,SEA
2019-04-19,55,52.1,97,6.3,95,0.39,SEA
2019-04-20,51,49.9,44,6.4,81,0.004,SEA
2019-04-21,3,49.3,75,5.7,81,0.0,SEA
2019-04-22,61,47.7,96,6.1,88,0.154,SEA
2019-04-23,51,51.5,95,8.6,84,0.028,SEA
2019-04-24,3,49.0,58,5.0,73,0.0,SEA
2019-04-25,3,47.5,90,8.1,77,0.0,SEA
2019-04-26,3,51.1,49,5.8,72,0.0,SEA
2019-04-27,53,46.3,59,7.0,73,0.063,SEA
2019-04-28,3,46.3,18,6.1,74,0.0,SEA
2019-04-29,51,49.1,15,7.8,71,0.004,SEA
2019-04-30,1,50.5,4,5.9,66,0.0,SEA
2019-05-01,3,49.7,42,9.0,67,0.0,SEA
2019-05-02,3,50.3,89,8.1,71,0.0,SEA
2019-05-03,3,50.2,62,4.8,78,0.0,SEA
2019-05-04,3,53.3,42,6.3,76,0.0,SEA
2019-05-05,3,55.0,39,6.8,75,0.0,SEA
2019-05-06,3,56.9,34,6.6,73,0.0,SEA
2019-05-07,3,58.0,25,6.4,69,0.0,SEA
2019-05-08,3,57.9,31,5.9,72,0.0,SEA
2019-05-09,3,62.6,24,8.7,64,0.0,SEA
2019-05-10,1,64.9,1,4.6,58,0.0,SEA
2019-05-11,3,64.7,44,6.7,61,0.0,SEA
2019-05-12,3,57.0,83,6.8,69,0.0,SEA
2019-05-13,3,53.8,67,5.3,69,0.0,SEA
2019-05-14,61,52.9,85,6.9,89,0.429,SEA
2019-05-15,55,54.9,91,7.6,86,0.091,SEA
2019-05-16,53,55.6,95,5.8,90,0.169,SEA
2019-05-17,53,54.7,86,12.7,75,0.11,SEA
2019-05-18,3,57.9,76,4.2,69,0.0,SEA
2019-05-19,53,57.1,90,3.9,81,0.091,SEA
2019-05-20,53,52.9,99,7.7,92,0.291,SEA
2019-05-21,53,53.9,98,5.4,83,0.098,SEA
2019-05-22,3,58.3,63,4.0,80,0.0,SEA
2019-05-23,3,61.6,53,4.4,79,0.0,SEA
2019-05-24,55,55.0,93,11.2,78,0.13,SEA
2019-05-25,61,52.1,75,6.6,86,0.232,SEA
2019-05-26,53,56.5,73,6.9,84,0.087,SEA
2019-05-27,51,62.6,33,6.3,75,0.008,SEA
2019-05-28,3,59.1,59,6.9,76,0.0,SEA
2019-05-29,3,58.7,82,4.3,79,0.0,SEA
2019-05-30,3,61.7,82,3.6,80,0.0,SEA
2019-05-31,3,62.6,35,3.9,79,0.0,SEA
2019-06-01,3,61.9,68,4.2,79,0.0,SEA
2019-06-02,3,63.0,64,5.3,71,0.0,SEA
2019-06-03,3,57.8,66,5.2,70,0.0,SEA
2019-06-04,51,58.9,62,4.1,67,0.008,SEA
2019-06-05,51,57.1,65,9.1,66,0.008,SEA
2019-06-06,61,53.8,67,8.4,73,0.134,SEA
2019-06-07,61,51.8,71,10.2,82,0.232,SEA
2019-06-08,3,56.3,76,6.1,72,0.0,SEA
2019-06-09,3,58.4,84,6.8,69,0.0,SEA
2019-06-10,3,62.0,75,8.0,65,0.0,SEA
2019-06-11,3,66.0,43,9.6,68,0.0,SEA
2019-06-12,3,72.2,85,4.5,64,0.0,SEA
2019-06-13,3,68.0,43,7.8,63,0.0,SEA
2019-06-14,3,61.2,70,5.6,68,0.0,SEA
2019-06-15,3,62.0,41,3.9,74,0.0,SEA
2019-06-16,3,64.1,67,3.9,73,0.0,SEA
2019-06-17,3,65.2,78,3.4,74,0.0,SEA
2019-06-18,53,61.1,91,4.6,81,0.185,SEA
2019-06-19,61,57.5,74,7.8,68,0.165,SEA
2019-06-20,61,57.4,70,5.5,70,0.24,SEA
2019-06-21,3,59.9,82,6.5,69,0.0,SEA
2019-06-22,51,59.0,94,6.3,75,0.02,SEA
2019-06-23,51,58.2,93,6.3,76,0.055,SEA
2019-06-24,51,58.3,63,4.2,71,0.016,SEA
2019-06-25,3,61.1,59,4.2,70,0.0,SEA
2019-06-26,51,60.6,69,4.0,78,0.012,SEA
2019-06-27,61,59.3,83,8.2,80,0.193,SEA
2019-06-28,51,60.0,59,5.1,74,0.024,SEA
2019-06-29,3,62.0,69,4.9,71,0.0,SEA
2019-06-30,0,64.2,4,6.4,65,0.0,SEA
2019-07-01,3,66.4,26,5.0,64,0.0,SEA
2019-07-02,55,59.1,98,7.4,82,0.224,SEA
2019-07-03,51,61.7,99,3.8,82,0.055,SEA
2019-07-04,3,65.2,92,4.8,74,0.0,SEA
2019-07-05,51,62.3,98,6.0,74,0.008,SEA
2019-07-06,51,62.4,89,6.1,70,0.016,SEA
2019-07-07,51,61.9,85,5.9,76,0.004,SEA
2019-07-08,51,63.1,68,3.3,78,0.02,SEA
2019-07-09,61,63.7,99,2.5,85,0.236,SEA
2019-07-10,61,63.6,95,5.5,93,0.461,SEA
2019-07-11,3,65.6,68,4.4,78,0.0,SEA
2019-07-12,3,65.9,74,4.2,77,0.0,SEA
2019-07-13,51,66.6,83,5.2,75,0.016,SEA
2019-07-14,3,66.7,64,4.7,68,0.0,SEA
2019-07-15,53,64.7,72,4.2,78,0.075,SEA
2019-07-16,51,66.3,63,4.3,78,0.02,SEA
2019-07-17,53,62.5,94,10.9,86,0.209,SEA
2019-07-18,61,61.1,72,6.2,79,0.283,SEA
2019-07-19,51,59.5,46,5.4,75,0.039,SEA
2019-07-20,1,62.5,2,7.2,67,0.0,SEA
2019-07-21,3,67.7,22,4.5,64,0.0,SEA
2019-07-22,2,67.7,8,6.1,65,0.0,SEA
2019-07-23,3,63.9,73,5.1,77,0.0,SEA
2019-07-24,51,64.6,58,7.4,67,0.008,SEA
2019-07-25,0,67.2,1,7.1,61,0.0,SEA
2019-07-26,1,69.8,1,6.2,63,0.0,SEA
2019-07-27,3,67.4,43,9.5,67,0.0,SEA
2019-07-28,2,66.2,15,7.8,65,0.0,SEA
2019-07-29,1,68.0,7,4.6,64,0.0,SEA
2019-07-30,3,65.0,41,5.8,65,0.0,SEA
2019-07-31,3,69.3,18,3.7,66,0.0,SEA
2019-08-01,3,71.5,33,7.2,64,0.0,SEA
2019-08-02,53,69.6,63,7.5,72,0.091,SEA
2019-08-03,3,67.0,57,8.7,64,0.0,SEA
2019-08-04,0,68.7,0,7.2,62,0.0,SEA
2019-08-05,3,71.6,31,4.8,61,0.0,SEA
2019-08-06,3,68.7,19,4.5,71,0.0,SEA
2019-08-07,3,68.0,22,4.8,73,0.0,SEA
2019-08-08,53,64.7,65,6.8,73,0.024,SEA
2019-08-09,55,64.7,95,4.9,74,0.091,SEA
2019-08-10,63,64.3,93,3.9,85,0.866,SEA
2019-08-11,51,64.0,82,6.6,79,0.106,SEA
2019-08-12,3,66.0,49,3.7,76,0.0,SEA
2019-08-13,55,67.4,57,5.5,73,0.067,SEA
2019-08-14,3,68.8,66,4.5,71,0.0,SEA
2019-08-15,3,68.2,52,3.8,75,0.0,SEA
2019-08-16,51,64.4,93,6.4,75,0.008,SEA
2019-08-17,3,65.1,93,4.4,73,0.0,SEA
2019-08-18,3,65.8,53,3.2,75,0.0,SEA
2019-08-19,51,65.0,73,5.0,74,0.02,SEA
2019-08-20,3,67.3,73,5.2,73,0.0,SEA
2019-08-21,63,62.6,78,5.1,90,0.63,SEA
2019-08-22,51,61.4,73,3.1,82,0.024,SEA
2019-08-23,3,62.3,84,4.6,80,0.0,SEA
2019-08-24,51,63.4,75,5.0,78,0.016,SEA
2019-08-25,53,63.7,71,4.2,77,0.055,SEA
2019-08-26,1,62.7,5,8.6,73,0.0,SEA
2019-08-27,1,65.8,4,11.1,69,0.0,SEA
2019-08-28,3,68.9,66,7.0,70,0.0,SEA
2019-08-29,63,65.0,89,5.8,85,0.5,SEA
2019-08-30,51,66.8,99,5.3,82,0.067,SEA
2019-08-31,51,67.5,68,3.8,80,0.008,SEA
2019-09-01,53,66.9,64,5.8,80,0.087,SEA
2019-09-02,3,65.3,34,5.5,80,0.0,SEA
2019-09-03,3,66.4,24,3.6,79,0.0,SEA
2019-09-04,3,64.0,44,5.3,81,0.0,SEA
2019-09-05,3,63.3,72,6.2,86,0.0,SEA
2019-09-06,3,66.7,58,6.6,80,0.0,SEA
2019-09-07,61,62.9,95,3.9,84,0.248,SEA
2019-09-08,53,61.4,93,8.7,89,0.256,SEA
2019-09-09,61,59.5,98,6.6,95,0.469,SEA
2019-09-10,51,61.2,60,3.4,86,0.047,SEA
2019-09-11,3,61.8,86,5.3,80,0.0,SEA
2019-09-12,55,63.7,90,6.3,76,0.043,SEA
2019-09-13,63,62.6,90,9.7,86,0.173,SEA
2019-09-14,53,61.0,97,7.6,88,0.134,SEA
2019-09-15,63,58.3,100,8.1,92,0.921,SEA
2019-09-16,51,57.0,70,5.7,90,0.051,SEA
2019-09-17,61,57.1,82,8.5,86,0.614,SEA
2019-09-18,61,57.2,74,3.6,91,0.398,SEA
